"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"4","","/private/tmp/deployment/unpackaged/classes/MultiselectController.cls","3","23","Missing ApexDoc comment","Documentation","ApexDoc"
"5","","/private/tmp/deployment/unpackaged/classes/MultiselectController.cls","3","31","Missing ApexDoc comment","Documentation","ApexDoc"
"1","","/private/tmp/deployment/unpackaged/classes/MultiselectControllerTest.cls","3","23","Missing ApexDoc @description","Documentation","ApexDoc"
"1","","/private/tmp/deployment/unpackaged/classes/MyProfilePageController.cls","3","5","Missing ApexDoc @description","Documentation","ApexDoc"
"2","","/private/tmp/deployment/unpackaged/classes/MyProfilePageController.cls","3","10","Missing ApexDoc comment","Documentation","ApexDoc"
"3","","/private/tmp/deployment/unpackaged/classes/MyProfilePageController.cls","3","14","Missing ApexDoc comment","Documentation","ApexDoc"
"4","","/private/tmp/deployment/unpackaged/classes/MyProfilePageController.cls","3","15","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"5","","/private/tmp/deployment/unpackaged/classes/MyProfilePageController.cls","3","25","Missing ApexDoc comment","Documentation","ApexDoc"
"6","","/private/tmp/deployment/unpackaged/classes/MyProfilePageController.cls","3","29","Missing ApexDoc comment","Documentation","ApexDoc"
"7","","/private/tmp/deployment/unpackaged/classes/MyProfilePageController.cls","3","33","Missing ApexDoc comment","Documentation","ApexDoc"
"8","","/private/tmp/deployment/unpackaged/classes/MyProfilePageController.cls","3","35","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"9","","/private/tmp/deployment/unpackaged/classes/MyProfilePageController.cls","3","42","Missing ApexDoc comment","Documentation","ApexDoc"
"10","","/private/tmp/deployment/unpackaged/classes/MyProfilePageController.cls","3","46","Missing ApexDoc comment","Documentation","ApexDoc"
"11","","/private/tmp/deployment/unpackaged/classes/MyProfilePageController.cls","3","48","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"1","","/private/tmp/deployment/unpackaged/classes/MyProfilePageControllerTest.cls","3","5","Missing ApexDoc @description","Documentation","ApexDoc"
"2","","/private/tmp/deployment/unpackaged/classes/MyProfilePageControllerTest.cls","3","7","@isTest(seeAllData=true) should not be used in Apex unit tests because it opens up the existing database data for unexpected modification by tests","Best Practices","ApexUnitTestShouldNotUseSeeAllDataTrue"
"1","","/private/tmp/deployment/unpackaged/classes/OpportunityController.cls","3","2","Missing ApexDoc comment","Documentation","ApexDoc"
"2","","/private/tmp/deployment/unpackaged/classes/OpportunityController.cls","3","4","Missing ApexDoc comment","Documentation","ApexDoc"
"3","","/private/tmp/deployment/unpackaged/classes/OpportunityController.cls","3","5","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"1","","/private/tmp/deployment/unpackaged/classes/OpptyCtrl.cls","3","1","Missing ApexDoc comment","Documentation","ApexDoc"
"2","","/private/tmp/deployment/unpackaged/classes/OpptyCtrl.cls","3","4","Avoid long parameter lists","Design","ExcessiveParameterList"
"3","","/private/tmp/deployment/unpackaged/classes/OpptyCtrl.cls","3","4","Missing ApexDoc comment","Documentation","ApexDoc"
"4","","/private/tmp/deployment/unpackaged/classes/OpptyCtrl.cls","3","16","Apex classes should escape variables merged in DML query","Security","ApexSOQLInjection"
"1","","/private/tmp/deployment/unpackaged/classes/PagedResult.cls","3","1","Missing ApexDoc comment","Documentation","ApexDoc"
"2","","/private/tmp/deployment/unpackaged/classes/PagedResult.cls","3","3","Missing ApexDoc comment","Documentation","ApexDoc"
"3","","/private/tmp/deployment/unpackaged/classes/PagedResult.cls","3","6","Missing ApexDoc comment","Documentation","ApexDoc"
"4","","/private/tmp/deployment/unpackaged/classes/PagedResult.cls","3","9","Missing ApexDoc comment","Documentation","ApexDoc"
"5","","/private/tmp/deployment/unpackaged/classes/PagedResult.cls","3","12","Missing ApexDoc comment","Documentation","ApexDoc"
"1","","/private/tmp/deployment/unpackaged/classes/PlantUMLClassDiagram.cls","3","1","Missing ApexDoc comment","Documentation","ApexDoc"
"2","","/private/tmp/deployment/unpackaged/classes/PlantUMLClassDiagram.cls","3","2","Missing ApexDoc comment","Documentation","ApexDoc"
"3","","/private/tmp/deployment/unpackaged/classes/PlantUMLClassDiagram.cls","3","5","Missing ApexDoc comment","Documentation","ApexDoc"
"4","","/private/tmp/deployment/unpackaged/classes/PlantUMLClassDiagram.cls","3","6","Missing ApexDoc comment","Documentation","ApexDoc"
"5","","/private/tmp/deployment/unpackaged/classes/PlantUMLClassDiagram.cls","3","7","Missing ApexDoc comment","Documentation","ApexDoc"
"6","","/private/tmp/deployment/unpackaged/classes/PlantUMLClassDiagram.cls","3","10","Missing ApexDoc comment","Documentation","ApexDoc"
"7","","/private/tmp/deployment/unpackaged/classes/PlantUMLClassDiagram.cls","3","15","Missing ApexDoc comment","Documentation","ApexDoc"
"1","","/private/tmp/deployment/unpackaged/classes/PlantUMLERDiagram.cls","3","1","Apex classes should declare a sharing model if DML or SOQL is used","Security","ApexSharingViolations"
"2","","/private/tmp/deployment/unpackaged/classes/PlantUMLERDiagram.cls","3","1","Missing ApexDoc comment","Documentation","ApexDoc"
"3","","/private/tmp/deployment/unpackaged/classes/PlantUMLERDiagram.cls","3","1","The class 'PlantUMLERDiagram' has a total cyclomatic complexity of 46 (highest 6).","Design","CyclomaticComplexity"
"4","","/private/tmp/deployment/unpackaged/classes/PlantUMLERDiagram.cls","3","3","Missing ApexDoc comment","Documentation","ApexDoc"
"5","","/private/tmp/deployment/unpackaged/classes/PlantUMLERDiagram.cls","3","5","Missing ApexDoc comment","Documentation","ApexDoc"
"6","","/private/tmp/deployment/unpackaged/classes/PlantUMLERDiagram.cls","3","6","Missing ApexDoc comment","Documentation","ApexDoc"
"7","","/private/tmp/deployment/unpackaged/classes/PlantUMLERDiagram.cls","3","7","Missing ApexDoc comment","Documentation","ApexDoc"
"8","","/private/tmp/deployment/unpackaged/classes/PlantUMLERDiagram.cls","3","8","Missing ApexDoc comment","Documentation","ApexDoc"
"9","","/private/tmp/deployment/unpackaged/classes/PlantUMLERDiagram.cls","3","9","Missing ApexDoc comment","Documentation","ApexDoc"
"10","","/private/tmp/deployment/unpackaged/classes/PlantUMLERDiagram.cls","3","19","Missing ApexDoc comment","Documentation","ApexDoc"
"11","","/private/tmp/deployment/unpackaged/classes/PlantUMLERDiagram.cls","3","27","Missing ApexDoc comment","Documentation","ApexDoc"
"12","","/private/tmp/deployment/unpackaged/classes/PlantUMLERDiagram.cls","3","51","Missing ApexDoc comment","Documentation","ApexDoc"
"13","","/private/tmp/deployment/unpackaged/classes/PlantUMLERDiagram.cls","3","119","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"14","","/private/tmp/deployment/unpackaged/classes/PlantUMLERDiagram.cls","3","119","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"15","","/private/tmp/deployment/unpackaged/classes/PlantUMLERDiagram.cls","3","161","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"16","","/private/tmp/deployment/unpackaged/classes/PlantUMLERDiagram.cls","3","177","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"17","","/private/tmp/deployment/unpackaged/classes/PlantUMLERDiagram.cls","3","192","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"1","","/private/tmp/deployment/unpackaged/classes/PropertyController.cls","3","1","Missing ApexDoc comment","Documentation","ApexDoc"
"2","","/private/tmp/deployment/unpackaged/classes/PropertyController.cls","3","16","Avoid long parameter lists","Design","ExcessiveParameterList"
"3","","/private/tmp/deployment/unpackaged/classes/PropertyController.cls","3","16","Missing ApexDoc @description","Documentation","ApexDoc"
"4","","/private/tmp/deployment/unpackaged/classes/PropertyController.cls","3","87","Missing ApexDoc @description","Documentation","ApexDoc"
"1","","/private/tmp/deployment/unpackaged/classes/SOQLControllerInjection.cls","3","1","Apex classes should declare a sharing model if DML or SOQL is used","Security","ApexSharingViolations"
"2","","/private/tmp/deployment/unpackaged/classes/SOQLControllerInjection.cls","3","1","Missing ApexDoc comment","Documentation","ApexDoc"
"3","","/private/tmp/deployment/unpackaged/classes/SOQLControllerInjection.cls","3","2","Missing ApexDoc comment","Documentation","ApexDoc"
"4","","/private/tmp/deployment/unpackaged/classes/SOQLControllerInjection.cls","3","6","Missing ApexDoc comment","Documentation","ApexDoc"
"5","","/private/tmp/deployment/unpackaged/classes/SOQLControllerInjection.cls","3","9","Apex classes should escape variables merged in DML query","Security","ApexSOQLInjection"
"6","","/private/tmp/deployment/unpackaged/classes/SOQLControllerInjection.cls","3","10","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"1","","/private/tmp/deployment/unpackaged/classes/SampleDataController.cls","3","1","Missing ApexDoc comment","Documentation","ApexDoc"
"2","","/private/tmp/deployment/unpackaged/classes/SampleDataController.cls","3","3","Missing ApexDoc comment","Documentation","ApexDoc"
"3","","/private/tmp/deployment/unpackaged/classes/SampleDataController.cls","3","15","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"4","","/private/tmp/deployment/unpackaged/classes/SampleDataController.cls","3","25","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"5","","/private/tmp/deployment/unpackaged/classes/SampleDataController.cls","3","29","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"6","","/private/tmp/deployment/unpackaged/classes/SampleDataController.cls","3","40","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"7","","/private/tmp/deployment/unpackaged/classes/SampleDataController.cls","3","44","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"8","","/private/tmp/deployment/unpackaged/classes/SampleDataController.cls","3","54","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"1","","/private/tmp/deployment/unpackaged/classes/SelectOptionSorter.cls","3","35","Missing ApexDoc @description","Documentation","ApexDoc"
"2","","/private/tmp/deployment/unpackaged/classes/SelectOptionSorter.cls","3","41","The enum constant field name 'Label' doesn't match '[A-Z][A-Z0-9_]*'","Code Style","FieldNamingConventions"
"3","","/private/tmp/deployment/unpackaged/classes/SelectOptionSorter.cls","3","41","The enum constant field name 'Value' doesn't match '[A-Z][A-Z0-9_]*'","Code Style","FieldNamingConventions"
"4","","/private/tmp/deployment/unpackaged/classes/SelectOptionSorter.cls","3","44","Missing ApexDoc @description","Documentation","ApexDoc"
"5","","/private/tmp/deployment/unpackaged/classes/SelectOptionSorter.cls","3","44","Missing or mismatched ApexDoc @param","Documentation","ApexDoc"
"6","","/private/tmp/deployment/unpackaged/classes/SelectOptionSorter.cls","3","124","Avoid using for statements without curly braces","Code Style","ForLoopsMustUseBraces"
"1","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","7","Missing ApexDoc @description","Documentation","ApexDoc"
"2","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","7","The class 'ServiceWaveConfigurationModifier' has a Standard Cyclomatic Complexity of 5 (Highest = 19).","Design","StdCyclomaticComplexity"
"3","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","7","The class 'ServiceWaveConfigurationModifier' has a total cyclomatic complexity of 102 (highest 22).","Design","CyclomaticComplexity"
"4","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","38","The local variable name 'ScanOrg_ans' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"5","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","80","The local variable name 'ScanOrg_ans' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"6","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","129","The local variable name 'CsatErrorMessage' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"7","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","149","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"8","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","161","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"9","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","175","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"10","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","182","The local variable name 'FiscalMonth' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"11","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","197","The local variable name 'Month' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"12","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","210","The local variable name 'Queues_ans' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"13","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","219","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"14","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","227","The local variable name 'Page2of5' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"15","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","242","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"16","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","249","The local variable name 'IncludeCaseHistory_ans' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"17","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","258","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"18","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","265","The local variable name 'IncludeTelephony_ans' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"19","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","274","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"20","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","278","Method name does not begin with a lower case character.","Code Style","MethodNamingConventions"
"21","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","281","The local variable name 'IncludeOpportunity_ans' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"22","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","284","The local variable name 'Page3of5' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"23","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","285","The local variable name 'Opptyrecords' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"24","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","292","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"25","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","299","The local variable name 'Page3of5' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"26","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","314","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"27","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","322","The local variable name 'IncludeEvent_ans' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"28","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","325","The local variable name 'Page3of5' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"29","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","332","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"30","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","339","The local variable name 'IncludeBusinessHours_ans' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"31","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","342","The local variable name 'Page3of5' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"32","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","349","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"33","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","436","Missing ApexDoc comment","Documentation","ApexDoc"
"34","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","436","The method 'checkIntegrationUserAccessToDefaults' has a Standard Cyclomatic Complexity of 19.","Design","StdCyclomaticComplexity"
"35","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","436","The method 'checkIntegrationUserAccessToDefaults(Boolean, wavetemplate.Answers)' has a cyclomatic complexity of 22.","Design","CyclomaticComplexity"
"36","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","436","The method checkIntegrationUserAccessToDefaults() has an NCSS line count of 106","Design","NcssMethodCount"
"37","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","565","Avoid empty if statements","Error Prone","EmptyIfStmt"
"38","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","566","Avoid empty block statements.","Error Prone","EmptyStatementBlock"
"39","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","579","The local variable name 'KnowledgeObject_Prefix' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"40","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","582","The local variable name 'DataCategorySelectionObject' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"41","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","585","The local variable name 'ViewStatObject' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"42","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","588","The local variable name 'VoteStatObject' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"43","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","591","The local variable name 'KaObject' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"44","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","594","The local variable name 'KavObject' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"45","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","608","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"46","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","609","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"47","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","638","Missing ApexDoc comment","Documentation","ApexDoc"
"48","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","638","The method 'checkIntegrationUserAccessToEverything' has a Standard Cyclomatic Complexity of 15.","Design","StdCyclomaticComplexity"
"49","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","638","The method 'checkIntegrationUserAccessToEverything(wavetemplate.WaveTemplateInfo, wavetemplate.Answers)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"50","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","638","The method checkIntegrationUserAccessToEverything() has an NCSS line count of 76","Design","NcssMethodCount"
"51","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","648","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"52","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","649","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"53","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","656","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"54","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","667","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"55","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","673","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"56","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","675","Deeply nested if..else statements are hard to read","Design","AvoidDeeplyNestedIfStmts"
"57","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","694","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"58","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","695","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"59","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","729","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"60","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","767","Missing ApexDoc @description","Documentation","ApexDoc"
"61","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","767","Missing ApexDoc @return","Documentation","ApexDoc"
"62","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","767","Missing or mismatched ApexDoc @param","Documentation","ApexDoc"
"63","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","771","The local variable name 'ErrorCount' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"64","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","772","The local variable name 'ErrorString' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"65","","/private/tmp/deployment/unpackaged/classes/ServiceWaveConfigurationModifier.cls","3","774","The local variable name 'IntegrationMessage' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"1","","/private/tmp/deployment/unpackaged/classes/SiteLoginController.cls","3","4","Avoid using global modifier","Best Practices","AvoidGlobalModifier"
"2","","/private/tmp/deployment/unpackaged/classes/SiteLoginController.cls","3","4","Missing ApexDoc @description","Documentation","ApexDoc"
"3","","/private/tmp/deployment/unpackaged/classes/SiteLoginController.cls","3","5","Missing ApexDoc comment","Documentation","ApexDoc"
"4","","/private/tmp/deployment/unpackaged/classes/SiteLoginController.cls","3","6","Missing ApexDoc comment","Documentation","ApexDoc"
"5","","/private/tmp/deployment/unpackaged/classes/SiteLoginController.cls","3","8","Missing ApexDoc comment","Documentation","ApexDoc"
"6","","/private/tmp/deployment/unpackaged/classes/SiteLoginController.cls","3","13","Avoid empty block statements.","Error Prone","EmptyStatementBlock"
"7","","/private/tmp/deployment/unpackaged/classes/SiteLoginController.cls","3","13","Missing ApexDoc comment","Documentation","ApexDoc"
"1","","/private/tmp/deployment/unpackaged/classes/SiteLoginControllerTest.cls","3","4","Avoid using global modifier","Best Practices","AvoidGlobalModifier"
"2","","/private/tmp/deployment/unpackaged/classes/SiteLoginControllerTest.cls","3","4","Missing ApexDoc @description","Documentation","ApexDoc"
"3","","/private/tmp/deployment/unpackaged/classes/SiteLoginControllerTest.cls","3","5","@isTest(seeAllData=true) should not be used in Apex unit tests because it opens up the existing database data for unexpected modification by tests","Best Practices","ApexUnitTestShouldNotUseSeeAllDataTrue"
"1","","/private/tmp/deployment/unpackaged/classes/SiteRegisterController.cls","3","4","Missing ApexDoc @description","Documentation","ApexDoc"
"2","","/private/tmp/deployment/unpackaged/classes/SiteRegisterController.cls","3","7","Avoid hardcoding IDs","Error Prone","AvoidHardcodingId"
"3","","/private/tmp/deployment/unpackaged/classes/SiteRegisterController.cls","3","7","The static field name 'PORTAL_ACCOUNT_ID' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","FieldNamingConventions"
"4","","/private/tmp/deployment/unpackaged/classes/SiteRegisterController.cls","3","9","Avoid empty block statements.","Error Prone","EmptyStatementBlock"
"5","","/private/tmp/deployment/unpackaged/classes/SiteRegisterController.cls","3","9","Missing ApexDoc comment","Documentation","ApexDoc"
"6","","/private/tmp/deployment/unpackaged/classes/SiteRegisterController.cls","3","12","Missing ApexDoc comment","Documentation","ApexDoc"
"7","","/private/tmp/deployment/unpackaged/classes/SiteRegisterController.cls","3","13","Missing ApexDoc comment","Documentation","ApexDoc"
"8","","/private/tmp/deployment/unpackaged/classes/SiteRegisterController.cls","3","14","Missing ApexDoc comment","Documentation","ApexDoc"
"9","","/private/tmp/deployment/unpackaged/classes/SiteRegisterController.cls","3","15","Missing ApexDoc comment","Documentation","ApexDoc"
"10","","/private/tmp/deployment/unpackaged/classes/SiteRegisterController.cls","3","16","Missing ApexDoc comment","Documentation","ApexDoc"
"11","","/private/tmp/deployment/unpackaged/classes/SiteRegisterController.cls","3","22","Missing ApexDoc comment","Documentation","ApexDoc"
"1","","/private/tmp/deployment/unpackaged/classes/SiteRegisterControllerTest.cls","3","4","Missing ApexDoc @description","Documentation","ApexDoc"
"2","","/private/tmp/deployment/unpackaged/classes/SiteRegisterControllerTest.cls","3","5","@isTest(seeAllData=true) should not be used in Apex unit tests because it opens up the existing database data for unexpected modification by tests","Best Practices","ApexUnitTestShouldNotUseSeeAllDataTrue"
"1","","/private/tmp/deployment/unpackaged/classes/SoftphoneContactSearchController.cls","3","9","Apex classes should declare a sharing model if DML or SOQL is used","Security","ApexSharingViolations"
"2","","/private/tmp/deployment/unpackaged/classes/SoftphoneContactSearchController.cls","3","9","Missing ApexDoc comment","Documentation","ApexDoc"
"3","","/private/tmp/deployment/unpackaged/classes/SoftphoneContactSearchController.cls","3","10","Missing ApexDoc comment","Documentation","ApexDoc"
"4","","/private/tmp/deployment/unpackaged/classes/SoftphoneContactSearchController.cls","3","12","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"1","","/private/tmp/deployment/unpackaged/classes/SoftphoneContactSearchControllerTest.cls","3","10","@isTest(seeAllData=true) should not be used in Apex unit tests because it opens up the existing database data for unexpected modification by tests","Best Practices","ApexUnitTestShouldNotUseSeeAllDataTrue"
"2","","/private/tmp/deployment/unpackaged/classes/SoftphoneContactSearchControllerTest.cls","3","14","The local variable name 'ANI' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"1","","/private/tmp/deployment/unpackaged/classes/SoftphoneProviderController.cls","3","9","Missing ApexDoc comment","Documentation","ApexDoc"
"2","","/private/tmp/deployment/unpackaged/classes/SoftphoneProviderController.cls","3","10","Avoid long parameter lists","Design","ExcessiveParameterList"
"3","","/private/tmp/deployment/unpackaged/classes/SoftphoneProviderController.cls","3","10","Missing ApexDoc comment","Documentation","ApexDoc"
